evid,orid,arid,commid,datetime,sta,net,auth,subsource,channel,channelsrc,seedchan,location,iphase,qual,clockqual,clockcorr,ccset,fm,ema,azimuth,slow,deltim,delinc,delaz,delslo,quality,snr,rflag,lddate,seaz,delta,wgt,timeres
61585377,3118913,15088963,,1584869802.7701008,RAW,UW,UW,Jiggle,"",SEED,ENN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,179.37699879639,42.714379461517076,0.9,-0.08
61585377,3118913,15088968,,1584869804.6132295,KNEL,UW,UW,Jiggle,ENE,SEED,ENE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,211.92900625805095,44.57461115317057,0,2.03
61585377,3118913,15088973,,1584869796.9215837,HICC,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,216.4226785757436,45.6880766188981,1.81,-0.13
61585377,3118913,15088978,,1584869804.2118125,HICC,UW,UW,Jiggle,"",SEED,HNN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,216.4226785757436,45.6880766188981,1.36,0.4
61585377,3118913,15088983,,1584869797.2133472,SWID,UW,UW,Jiggle,ENZ,SEED,ENZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,312.81467609005944,47.88050206808299,1.36,0.13
61585377,3118913,15088988,,1584869804.6526709,SWID,UW,UW,Jiggle,ENE,SEED,ENE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,312.81467609005944,47.88050206808299,0.9,0.78
61585377,3118913,15088993,,1584869797.302033,VVHS,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,229.66894311529654,50.966741460576564,1.36,-0.21
61585377,3118913,15088998,,1584869804.7104728,JCW,UW,UW,Jiggle,"",SEED,ENE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,0.9557334871329317,52.714337749465415,0.9,0.29
61585377,3118913,15089003,,1584869797.5719461,JCW,UW,UW,Jiggle,"",SEED,EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,0.9160283648357677,52.73164024648815,1.81,0.18
61585377,3118913,15089008,,1584869797.7647414,KINR,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,273.983187523264,52.848482141888994,1.36,-0.05
61585377,3118913,15089013,,1584869805.599938,KINR,UW,UW,Jiggle,"",SEED,HNN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,273.983187523264,52.848482141888994,0.9,0.43
61585377,3118913,15089018,,1584869798.267814,GSM,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,169.3761355529782,58.51278788858729,1.75,-0.18
61585377,3118913,15089023,,1584869806.2663922,GSM,UW,UW,Jiggle,ENN,SEED,ENN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,169.3761355529782,58.51278788858729,0.88,-0.03
61585377,3118913,15089028,,1584869807.113504,STOR,UW,UW,Jiggle,"",SEED,HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,183.64500982163514,59.39341963259383,0.87,-0.01
61585377,3118913,15089033,,1584869806.6640162,BERY,UW,UW,Jiggle,"",SEED,HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,349.0944135664422,61.49379034261612,0.84,-0.04
61585377,3118913,15089038,,1584869799.4203467,PAYL,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,205.7273213741347,65.1361236697146,1.56,0.01
61585377,3118913,15089043,,1584869799.526956,UPS,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,219.03912084269197,65.27119628664514,0.78,-0.14
61585377,3118913,15089048,,1584869808.2043107,KIMR,UW,UW,Jiggle,"",SEED,HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,248.9702272846884,66.77448487244664,0.75,0.1
61585377,3118913,15089053,,1584869807.7918265,GNW,UW,UW,Jiggle,"",SEED,HHE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,255.59126647230846,68.64604248251075,0.71,-0.37
61585377,3118913,15089058,,1584869800.1622543,MAC,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,220.40263673240656,69.0568913741544,1.05,0.42
61585377,3118913,15089063,,1584869800.6439471,UPL,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,219.2349121126839,72.51498067998085,0.92,0.41
61585377,3118913,15089068,,1584869811.1844392,UPL,UW,UW,Jiggle,HNE,SEED,HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,219.2349121126839,72.51498067998085,0,1.71
61585377,3118913,15089073,,1584869800.325587,PCEP,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,201.42637765244058,72.74867152592992,0.92,-0.06
61585377,3118913,15089078,,1584869808.5835745,B013,PB,UW,Jiggle,EH1,SEED,EH1,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,278.36115015571477,73.3578033113167,0.88,-0.71
61585377,3118913,15089083,,1584869809.5732596,DOSE,UW,UW,Jiggle,"",SEED,HHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,270.0551860037196,77.27512987391644,0,-1.15
61585377,3118913,15089088,,1584869801.9699867,HOPR,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,73.56587673105139,81.14637416236721,0.57,0.49
61585377,3118913,15089093,,1584869812.0094073,HOPR,UW,UW,Jiggle,"",SEED,HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,73.56587673105139,81.14637416236721,0.57,0.31
61585377,3118913,15089098,,1584869801.2820518,SVOH,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,320.98048153775414,81.59469232405864,0.37,-0.21
61585377,3118913,15089103,,1584869801.67931,CARB,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,183.54626306485363,81.6432043209476,0.75,0.17
61585377,3118913,15089108,,1584869812.219802,CARB,CC,UW,Jiggle,"",SEED,BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,183.54626306485363,81.6432043209476,0.56,0.47
61585377,3118913,15089113,,1584869802.1485453,KEYP,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,229.85122264781143,82.327998928892,0.7,0.52
61585377,3118913,15089118,,1584869801.4287744,BLN,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-03-22 17:26:36.374501,292.7534267936727,83.39818392750512,0.32,-0.14
61585377,3118913,15089123,,1584869811.5830815,HDW,UW,UW,Jiggle,EH2,SEED,EH2,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-03-22 17:26:36.374501,264.8774511957152,83.98185793894478,0.46,-0.62
61585377,3118913,15089128,,1584869801.4716837,B941,PB,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-03-22 17:26:36.374501,194.59464529177953,84.34110284058431,0.61,-0.08
